x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-1.3106212424849701,0.10030743238823027,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.021029796764460092
-1.3026052104208419,0.1003225739606722,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.021029796764460092
-1.2945891783567136,0.1003384609658987,0.062058823529411763,0.07722884724588303,0.04411764705882353,0.08,0.03588235294117647,0.04570145500994974,0.01868302884322504
-1.2865731462925853,0.10035513007035964,0.054667519181585675,0.06386975579211021,0.04411764705882353,0.06521739130434782,0.021099744245524292,0.03302140658894523,0.018302153765324836
-1.278557114228457,0.10037261974084451,0.054667519181585675,0.06386975579211021,0.04411764705882353,0.06521739130434782,0.021099744245524292,0.03302140658894523,0.018302153765324836
-1.2705410821643288,0.10039097033255542,0.054667519181585675,0.06386975579211021,0.04411764705882353,0.06521739130434782,0.021099744245524292,0.03302140658894523,0.018302153765324836
-1.2625250501002006,0.10041022418145594,0.054667519181585675,0.06386975579211021,0.04411764705882353,0.06521739130434782,0.021099744245524292,0.03302140658894523,0.018302153765324836
-1.2545090180360723,0.10043042570109985,0.054667519181585675,0.06386975579211021,0.04411764705882353,0.06521739130434782,0.021099744245524292,0.03302140658894523,0.018302153765324836
-1.246492985971944,0.10045162148415376,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.020496538808981335
-1.2384769539078158,0.10047386040883699,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.020496538808981335
-1.2304609218436875,0.10049719375051218,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.020496538808981335
-1.2224448897795592,0.10052167529867159,0.051470588235294115,0.057971014492753624,0.04411764705882353,0.058823529411764705,0.014705882352941173,0.02679479942462686,0.020496538808981335
-1.214428857715431,0.10054736147957401,0.06052036199095023,0.07447973713033954,0.04411764705882353,0.07692307692307693,0.032805429864253395,0.04318841947030989,0.01843373973228557
-1.2064128256513027,0.10057431148479971,0.06052036199095023,0.07447973713033954,0.04411764705882353,0.07692307692307693,0.032805429864253395,0.04318841947030989,0.01843373973228557
-1.1983967935871744,0.10060258740600243,0.06003350707371556,0.07360635035179505,0.04411764705882353,0.0759493670886076,0.031831720029784065,0.0423821610019637,0.01832063907982143
-1.1903807615230462,0.10063225437614974,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.01964007110696298
-1.182364729458918,0.10066338071755664,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.01964007110696298
-1.1743486973947896,0.10069603809703033,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020027261172569956
